s,rho,x,phi,alpha,kn
286.5825625,198.3076341,-25.96309388,1.525011768,0.3392884962,0.004519295257
287.5346172,198.4221857,-25.07261948,1.526608659,0.3390847488,0.004517263465
288.4866046,198.5327385,-24.18163986,1.528203626,0.3388883507,0.004515224379
289.4385273,198.6392908,-23.29017291,1.529796741,0.3386992793,0.004513177468
290.3903879,198.7418401,-22.39823665,1.531388077,0.3385175145,0.004511122198
291.3421888,198.8403844,-21.50584901,1.532977703,0.3383430358,0.004509058041
292.2939325,198.9349217,-20.613028,1.534565692,0.3381758242,0.004506984469
293.2456215,199.0254501,-19.7197916,1.536152112,0.3380158615,0.004504900958
294.1972581,199.111968,-18.82615781,1.537737034,0.3378631296,0.004502806987
295.1488448,199.1944732,-17.93214466,1.539320528,0.3377176127,0.004500702033
296.1003843,199.2729646,-17.03777012,1.540902667,0.3375792936,0.00449858558
297.0518786,199.34744,-16.14305226,1.542483514,0.3374481588,0.004496457107
298.0033302,199.4178986,-15.24800908,1.54406314,0.3373241922,0.0044943161
298.9547419,199.4843381,-14.35265864,1.545641619,0.337207382,0.00449216204
299.9061158,199.5467582,-13.45701895,1.547219015,0.3370977139,0.004489994414
300.8574542,199.6051566,-12.5611081,1.548795397,0.3369951774,0.004487812703
301.8087597,199.659533,-11.6649441,1.550370834,0.3368997601,0.004485616396
302.7600345,199.7098857,-10.76854505,1.551945394,0.3368114526,0.004483404974
303.7112811,199.7562139,-9.871928995,1.553519146,0.3367302448,0.004481177922
304.6625019,199.7985169,-8.975113995,1.555092156,0.3366561276,0.004478934725
305.6136991,199.8367932,-8.078118144,1.556664494,0.3365890942,0.004476674861
306.5648753,199.8710432,-7.180959487,1.558236226,0.3365291352,0.004474397817
307.5160326,199.9012645,-6.283656144,1.55980742,0.3364762471,0.004472103064
308.4671736,199.9274586,-5.386226151,1.561378144,0.3364304202,0.004469790092
309.4183004,199.9496225,-4.488687641,1.562948464,0.3363916544,0.004467458363
310.3694156,199.9677587,-3.591058652,1.564518448,0.3363599399,0.004465107368
311.3205213,199.9818634,-2.69335732,1.566088165,0.3363352795,0.004462736558
312.2716201,199.9919401,-1.795601693,1.567657679,0.3363176638,0.004460345425
313.2227142,199.9979852,-0.8978098963,1.56922706,0.3363070969,0.004457933415
314.1738059,200,-0,1.570796373,0.3363035752,0
315.1217642,200,0.8948545861,1.572360504,0.3363035752,0
316.0697225,200,1.789709172,1.573924636,0.3363035752,0
317.0176809,200,2.684563758,1.575488767,0.3363035752,0
317.9656392,200,3.579418345,1.577052898,0.3363035752,0
318.9135975,200,4.474272931,1.578617029,0.3363035752,0
319.8615558,200,5.369127517,1.580181161,0.3363035752,0
320.8095142,200,6.263982103,1.581745292,0.3363035752,0
321.7574725,200,7.158836689,1.583309423,0.3363035752,0
322.7054308,200,8.053691275,1.584873554,0.3363035752,0
323.6533891,200,8.948545861,1.586437686,0.3363035752,0
324.6013475,200,9.843400447,1.588001817,0.3363035752,0
325.5493058,200,10.73825503,1.589565948,0.3363035752,0
326.4972641,200,11.63310962,1.591130079,0.3363035752,0
327.4452225,200,12.52796421,1.59269421,0.3363035752,0
328.3931808,200,13.42281879,1.594258342,0.3363035752,0
329.3411391,200,14.31767338,1.595822473,0.3363035752,0
330.2890974,200,15.21252796,1.597386604,0.3363035752,0
331.2370558,200,16.10738255,1.598950735,0.3363035752,0
332.1850141,200,17.00223714,1.600514867,0.3363035752,0
333.1329724,200,17.89709172,1.602078998,0.3363035752,0
334.0809308,200,18.79194631,1.603643129,0.3363035752,0
335.0288891,200,19.68680089,1.60520726,0.3363035752,0
335.9768474,200,20.58165548,1.606771392,0.3363035752,0
336.9248057,200,21.47651007,1.608335523,0.3363035752,0
337.8727641,200,22.37136465,1.609899654,0.3363035752,0
338.8207224,200,23.26621924,1.611463785,0.3363035752,0
339.7686807,200,24.16107383,1.613027917,0.3363035752,0
340.7166391,200,25.05592841,1.614592048,0.3363035752,0
341.6645974,200,25.950783,1.616156179,0.3363035752,0
342.6125557,200,26.84563758,1.61772031,0.3363035752,0
343.560514,200,27.74049217,1.619284442,0.3363035752,0
344.5084724,200,28.63534676,1.620848573,0.3363035752,0
345.4564307,200,29.53020134,1.622412704,0.3363035752,0
346.404389,200,30.42505593,1.623976835,0.3363035752,0
347.3523474,200,31.31991051,1.625540967,0.3363035752,0
348.3003057,200,32.2147651,1.627105098,0.3363035752,0
349.248264,200,33.10961969,1.628669229,0.3363035752,0
350.1962223,200,34.00447427,1.63023336,0.3363035752,0
351.1441807,200,34.89932886,1.631797492,0.3363035752,0
352.092139,200,35.79418345,1.633361623,0.3363035752,0
353.0400973,200,36.68903803,1.634925754,0.3363035752,0
353.9880556,200,37.58389262,1.636489885,0.3363035752,0
354.936014,200,38.4787472,1.638054016,0.3363035752,0
355.8839723,200,39.37360179,1.639618148,0.3363035752,0
356.8319306,200,40.26845638,1.641182279,0.3363035752,0
357.779889,200,41.16331096,1.64274641,0.3363035752,0
358.7278473,200,42.05816555,1.644310541,0.3363035752,0
359.6758056,200,42.95302013,1.645874673,0.3363035752,0
360.6237639,200,43.84787472,1.647438804,0.3363035752,0
361.5717223,200,44.74272931,1.649002935,0.3363035752,0
