s,rho,x,phi,alpha,kn
166.600103,99.8189101,-7.218496413,1.629201224,0.2325064617,0.006613381001
167.0639258,99.84084026,-6.767684374,1.630271653,0.2324544511,0.00661052995
167.5277432,99.86135525,-6.31680572,1.631341615,0.232405818,0.006607757824
167.9915554,99.88045512,-5.865864903,1.632411141,0.2323605581,0.00660506435
168.4553628,99.89813994,-5.414866376,1.633480262,0.2323186672,0.006602449254
168.9191658,99.91440976,-4.963814585,1.634549009,0.2322801416,0.006599912263
169.3829648,99.92926463,-4.512713979,1.635617414,0.2322449777,0.006597453107
169.8467601,99.9427046,-4.061569001,1.636685508,0.2322131723,0.006595071515
170.3105521,99.95472971,-3.610384093,1.637753323,0.2321847227,0.006592767218
170.7743411,99.96534001,-3.159163697,1.638820889,0.2321596261,0.006590539948
171.2381276,99.97453551,-2.707912251,1.639888237,0.2321378804,0.006588389436
171.7019119,99.98231626,-2.256634194,1.640955399,0.2321194835,0.006586315416
172.1656944,99.98868227,-1.805333963,1.642022406,0.2321044338,0.00658431762
172.6294754,99.99363357,-1.354015992,1.643089289,0.23209273,0.006582395784
173.0932552,99.99717017,-0.902684719,1.644156079,0.232084371,0.00658054964
173.5570344,99.99929208,-0.4513445768,1.645222807,0.2320793559,0.006578778924
174.0208132,100,-0,1.646289504,0.2320776829,0
174.4836726,100,0.4504504505,1.64735408,0.2320776829,0
174.946532,100,0.9009009009,1.648418657,0.2320776829,0
175.4093914,100,1.351351351,1.649483234,0.2320776829,0
175.8722509,100,1.801801802,1.65054781,0.2320776829,0
176.3351103,100,2.252252252,1.651612387,0.2320776829,0
176.7979697,100,2.702702703,1.652676964,0.2320776829,0
177.2608291,100,3.153153153,1.65374154,0.2320776829,0
177.7236885,100,3.603603604,1.654806117,0.2320776829,0
178.186548,100,4.054054054,1.655870694,0.2320776829,0
178.6494074,100,4.504504505,1.65693527,0.2320776829,0
179.1122668,100,4.954954955,1.657999847,0.2320776829,0
179.5751262,100,5.405405405,1.659064424,0.2320776829,0
180.0379857,100,5.855855856,1.660129,0.2320776829,0
180.5008451,100,6.306306306,1.661193577,0.2320776829,0
180.9637045,100,6.756756757,1.662258154,0.2320776829,0
181.4265639,100,7.207207207,1.66332273,0.2320776829,0
181.8894233,100,7.657657658,1.664387307,0.2320776829,0
182.3522828,100,8.108108108,1.665451884,0.2320776829,0
182.8151422,100,8.558558559,1.66651646,0.2320776829,0
183.2780016,100,9.009009009,1.667581037,0.2320776829,0
