s,rho,x,phi,alpha,kn
452.096574,196.1197725,-37.95624145,3.158470839,0.3432285148,0.004197469213
453.2560412,196.3317499,-36.88510029,3.160458257,0.3428426889,0.004233497938
454.4153507,196.5382905,-35.81289753,3.16244117,0.34246761,0.004269031577
455.5745078,196.7393393,-34.73965142,3.164419719,0.3421033087,0.004304028275
456.7335166,196.9348416,-33.66538111,3.166394029,0.3417498161,0.004338445603
457.8923817,197.1247433,-32.59010672,3.168364233,0.341407164,0.004372240643
459.0511081,197.3089915,-31.51384924,3.170330469,0.341075383,0.004405370189
460.2097002,197.4875342,-30.43663061,3.172292864,0.3407545038,0.004437790772
461.3681626,197.6603204,-29.35847367,3.174251551,0.3404445568,0.004469458768
462.5265002,197.8273002,-28.27940218,3.176206664,0.3401455723,0.004500330494
463.6847175,197.9884246,-27.19944083,3.178158335,0.33985758,0.004530362311
464.8428188,198.1436453,-26.11861523,3.180106689,0.3395806106,0.004559510634
466.0008095,198.2929157,-25.03695185,3.182051874,0.3393146932,0.004587732259
467.1586935,198.4361906,-23.95447805,3.18399401,0.3390598561,0.004614984414
468.3164756,198.5734261,-22.87122204,3.18593323,0.3388161273,0.004641224867
469.4741606,198.7045799,-21.78721285,3.187869668,0.3385835337,0.004666412056
470.6317531,198.8296111,-20.70248037,3.189803457,0.3383621016,0.004690505215
471.7892576,198.9484797,-19.61705532,3.191734728,0.3381518576,0.004713464364
472.946679,199.0611475,-18.5309692,3.193663616,0.3379528271,0.004735250602
474.1040214,199.1675784,-17.44425422,3.195590248,0.3377650337,0.004755826303
475.2612898,199.2677381,-16.35694332,3.197514762,0.3375885003,0.004775155166
476.4184888,199.3615941,-15.26907014,3.199437285,0.3374232482,0.004793202341
477.575623,199.4491157,-14.180669,3.201357954,0.3372692977,0.004809934565
478.7326971,199.5302739,-13.09177483,3.2032769,0.3371266686,0.004825320175
479.8897155,199.6050407,-12.00242324,3.205194253,0.3369953808,0.004839329125
481.0466831,199.6733911,-10.91265029,3.207110149,0.3368754513,0.004851933509
482.2036042,199.7353023,-9.822492593,3.209024717,0.3367668954,0.004863107479
483.3604838,199.7907535,-8.731987223,3.210938094,0.3366697271,0.004872827336
484.5173263,199.8397265,-7.641171684,3.212850408,0.3365839583,0.00488107165
485.6741365,199.8822051,-6.550083875,3.214761794,0.3365095996,0.004887821323
486.8309189,199.9181731,-5.45876209,3.216672384,0.3364466639,0.004893059098
